,Name,Address,Distance to center,Score,Location score,Price (€),Link
544,Hotel Pacific,"République - 10º distrito, París",1.8,4.3,,312.0,https://www.booking.com/hotel/fr/pacific-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=545&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=25513906_88551227_0_0_0&highlighted_blocks=25513906_88551227_0_0_0&matching_block_id=25513906_88551227_0_0_0&sr_pri_blocks=25513906_88551227_0_0_0__31200&from=searchresults
545,Korner Montmartre,"Montmartre - 18º distrito, París",3.4,8.1,9.5,393.0,https://www.booking.com/hotel/fr/pavilliondemontmartre.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=546&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=5140502_88550592_2_2_0&highlighted_blocks=5140502_88550592_2_2_0&matching_block_id=5140502_88550592_2_2_0&sr_pri_blocks=5140502_88550592_2_2_0__39318&from=searchresults
546,Avalon Cosy Hotel Paris,"République - 10º distrito, París",2.7,8.2,,469.0,https://www.booking.com/hotel/fr/avalon-cosy.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=547&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=769132112_334603212_0_2_0&highlighted_blocks=769132112_334603212_0_2_0&matching_block_id=769132112_334603212_0_2_0&sr_pri_blocks=769132112_334603212_0_2_0__46870&from=searchresults
547,Paris Marais Rosiers,"Hôtel-de-Ville - 4º distrito, París",0.6,8.5,10.0,466.0,https://www.booking.com/hotel/fr/paris-marais-rosiers.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=548&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1258042501_398355895_2_0_0&highlighted_blocks=1258042501_398355895_2_0_0&matching_block_id=1258042501_398355895_2_0_0&sr_pri_blocks=1258042501_398355895_2_0_0__46640&from=searchresults
548,Jardins Eiffel,"Inválidos - 7º distrito, París",3.2,8.4,9.4,733.0,https://www.booking.com/hotel/fr/hoteljardinseiffel.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=549&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=5096515_401719428_2_2_0&highlighted_blocks=5096515_401719428_2_2_0&matching_block_id=5096515_401719428_2_2_0&sr_pri_blocks=5096515_401719428_2_2_0__73318&from_sustainable_property_sr=1&from=searchresults
549,Charonne,"Bastilla - 11º distrito, París",2.6,7.7,,498.0,https://www.booking.com/hotel/fr/charonne-paris2.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=550&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1275777002_400455376_2_0_0&highlighted_blocks=1275777002_400455376_2_0_0&matching_block_id=1275777002_400455376_2_0_0&sr_pri_blocks=1275777002_400455376_2_0_0__49754&from=searchresults
550,Appartement tout confort Paris Expo Versailles,"Porte de Versailles - 15º distrito, París",5.3,8.8,,474.0,https://www.booking.com/hotel/fr/appartement-tout-confort-paris-expo-versailles.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=551&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1231187402_395100050_2_0_0&highlighted_blocks=1231187402_395100050_2_0_0&matching_block_id=1231187402_395100050_2_0_0&sr_pri_blocks=1231187402_395100050_2_0_0__47430&from=searchresults
551,Hotel 34B - Astotel,"Ópera - 9º distrito, París",1.9,8.8,9.4,531.0,https://www.booking.com/hotel/fr/34b-astotel.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=552&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=150136502_88671270_0_2_0&highlighted_blocks=150136502_88671270_0_2_0&matching_block_id=150136502_88671270_0_2_0&sr_pri_blocks=150136502_88671270_0_2_0__53118&from_sustainable_property_sr=1&from=searchresults
552,Hôtel Caron le Marais,"Hôtel-de-Ville - 4º distrito, París",0.8,8.7,9.7,677.0,https://www.booking.com/hotel/fr/caron.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=553&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=18303302_82441029_0_2_0&highlighted_blocks=18303302_82441029_0_2_0&matching_block_id=18303302_82441029_0_2_0&sr_pri_blocks=18303302_82441029_0_2_0__67718&from_sustainable_property_sr=1&from=searchresults
553,Hotel Bonaparte,"Saint-Germain - 6º distrito, París",1.5,8.0,9.5,723.0,https://www.booking.com/hotel/fr/bonaparte-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=554&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=306398001_381411222_2_2_0&highlighted_blocks=306398001_381411222_2_2_0&matching_block_id=306398001_381411222_2_2_0&sr_pri_blocks=306398001_381411222_2_2_0__72318&from_sustainable_property_sr=1&from=searchresults
554,ibis Styles Paris 16 Boulogne,París,7.5,8.3,,380.0,https://www.booking.com/hotel/fr/ibis-styles-paris-16-sud.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=555&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=227919301_99474680_2_1_0&highlighted_blocks=227919301_99474680_2_1_0&matching_block_id=227919301_99474680_2_1_0&sr_pri_blocks=227919301_99474680_2_1_0__38030&from_sustainable_property_sr=1&from=searchresults
555,Serotel Suites Opera,"Ópera - 9º distrito, París",2.2,8.4,,553.0,https://www.booking.com/hotel/fr/serotel-suites-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=556&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=103479505_398219698_0_2_0&highlighted_blocks=103479505_398219698_0_2_0&matching_block_id=103479505_398219698_0_2_0&sr_pri_blocks=103479505_398219698_0_2_0__55323&from=searchresults
556,Cosy rooms in bastille paris,"Bastilla - 11º distrito, París",1.5,,,524.0,https://www.booking.com/hotel/fr/charming-rooms-in-bastille-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=557&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1089941101_381895579_3_0_0&highlighted_blocks=1089941101_381895579_3_0_0&matching_block_id=1089941101_381895579_3_0_0&sr_pri_blocks=1089941101_381895579_3_0_0__52350&from=searchresults
557,Appartement avec vue imprenable sur le Sacré-Coeur,"Ópera - 9º distrito, París",2.9,8.0,,448.0,https://www.booking.com/hotel/fr/appartement-avec-vue-imprenable-sur-le-sacre-coeur.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=558&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1271332101_399905841_2_0_0&highlighted_blocks=1271332101_399905841_2_0_0&matching_block_id=1271332101_399905841_2_0_0&sr_pri_blocks=1271332101_399905841_2_0_0__44761&from=searchresults
558,Hôtel Eiffel XV,"Porte de Versailles - 15º distrito, París",4.5,7.4,,407.0,https://www.booking.com/hotel/fr/eiffel-xv-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=559&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=100555511_88987239_0_2_0&highlighted_blocks=100555511_88987239_0_2_0&matching_block_id=100555511_88987239_0_2_0&sr_pri_blocks=100555511_88987239_0_2_0__40650&from=searchresults
559,"Beauquartier - Marais, Bourg Tibourg","Hôtel-de-Ville - 4º distrito, París",0.35,8.9,9.6,709.0,https://www.booking.com/hotel/fr/beauquartier-paris-le-marais.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=560&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=719557604_390272549_0_0_0&highlighted_blocks=719557604_390272549_0_0_0&matching_block_id=719557604_390272549_0_0_0&sr_pri_blocks=719557604_390272549_0_0_0__70860&from=searchresults
560,Central Hotel Paris,"Montparnasse - 14º distrito, París",2.7,7.7,9.3,528.0,https://www.booking.com/hotel/fr/hotelcentralparis.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=561&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=66226_198522064_0_2_0&highlighted_blocks=66226_198522064_0_2_0&matching_block_id=66226_198522064_0_2_0&sr_pri_blocks=66226_198522064_0_2_0__52818&from_sustainable_property_sr=1&from=searchresults
561,Maison Albar - Le Diamond,"Campos Elíseos - 8º distrito, París",2.9,8.7,,935.0,https://www.booking.com/hotel/fr/opera-diamond.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=562&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=18055619_121741366_2_2_0&highlighted_blocks=18055619_121741366_2_2_0&matching_block_id=18055619_121741366_2_2_0&sr_pri_blocks=18055619_121741366_2_2_0__93528&from_sustainable_property_sr=1&from=searchresults
562,Studio Paris 9ème arrondissement proche Montmatre,"Ópera - 9º distrito, París",2.3,,,404.0,https://www.booking.com/hotel/fr/studio-paris-9eme-arrondissement-proche-montmatre.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=563&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1287662401_401717008_2_0_0&highlighted_blocks=1287662401_401717008_2_0_0&matching_block_id=1287662401_401717008_2_0_0&sr_pri_blocks=1287662401_401717008_2_0_0__40380&from=searchresults
563,Hôtel Le Presbytère,"Hôtel-de-Ville - 4º distrito, París",0.25,9.2,9.8,1146.0,https://www.booking.com/hotel/fr/hotel-le-presbytere.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=564&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=24836704_335847066_0_2_0&highlighted_blocks=24836704_335847066_0_2_0&matching_block_id=24836704_335847066_0_2_0&sr_pri_blocks=24836704_335847066_0_2_0__114618&from_sustainable_property_sr=1&from=searchresults
564,Hotel Le petit Paris,"Barrio Latino - 5º distrito, París",1.4,8.6,,744.0,https://www.booking.com/hotel/fr/le-petit-paris.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=565&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=18048501_395837431_2_2_0&highlighted_blocks=18048501_395837431_2_2_0&matching_block_id=18048501_395837431_2_2_0&sr_pri_blocks=18048501_395837431_2_2_0__74382&from_sustainable_property_sr=1&from=searchresults
565,Super appartement T2 proche de Tour Eiffel,"Inválidos - 7º distrito, París",3.4,8.0,9.4,515.0,https://www.booking.com/hotel/fr/super-appartement-t2-proche-de-tour-eiffel.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=566&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=1018287201_391997503_2_0_0&highlighted_blocks=1018287201_391997503_2_0_0&matching_block_id=1018287201_391997503_2_0_0&sr_pri_blocks=1018287201_391997503_2_0_0__51450&from=searchresults
566,Hotel Campanile Paris-Bercy Village,"Bercy - 12º distrito, París",3.6,7.9,,358.0,https://www.booking.com/hotel/fr/parisbercyvillage.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=567&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460578&all_sr_blocks=5159103_102727678_0_2_0&highlighted_blocks=5159103_102727678_0_2_0&matching_block_id=5159103_102727678_0_2_0&sr_pri_blocks=5159103_102727678_0_2_0__35818&from_sustainable_property_sr=1&from=searchresults
567,Marais - Canal st Martin 20m2,"République - 10º distrito, París",1.7,7.0,,398.0,https://www.booking.com/hotel/fr/marais-canal-st-martin-20m2.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=568&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=1124066701_396440359_2_0_0&highlighted_blocks=1124066701_396440359_2_0_0&matching_block_id=1124066701_396440359_2_0_0&sr_pri_blocks=1124066701_396440359_2_0_0__39842&from=searchresults
568,Résidence Voûte,"Bercy - 12º distrito, París",4.3,7.3,,333.0,https://www.booking.com/hotel/fr/residence-voute-by-patios-du-marais.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=569&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=553869201_204482176_2_0_0&highlighted_blocks=553869201_204482176_2_0_0&matching_block_id=553869201_204482176_2_0_0&sr_pri_blocks=553869201_204482176_2_0_0__33347&from_sustainable_property_sr=1&from=searchresults
569,Hôtel Transcontinental,"Montparnasse - 14º distrito, París",3.2,8.3,,350.0,https://www.booking.com/hotel/fr/ha-tel-transcontinental.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=570&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__34976&from=searchresults
570,ibis Styles Paris Cadet Lafayette,"Ópera - 9º distrito, París",2.4,8.2,,483.0,https://www.booking.com/hotel/fr/all-season-paris-9-lafayette.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=571&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=28272602_94392547_2_1_0&highlighted_blocks=28272602_94392547_2_1_0&matching_block_id=28272602_94392547_2_1_0&sr_pri_blocks=28272602_94392547_2_1_0__48252&from_sustainable_property_sr=1&from=searchresults
571,Hôtel Maxim Folies,"Ópera - 9º distrito, París",2.0,8.6,9.4,579.0,https://www.booking.com/hotel/fr/gat-folies.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=572&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=17596701_93711655_0_2_0&highlighted_blocks=17596701_93711655_0_2_0&matching_block_id=17596701_93711655_0_2_0&sr_pri_blocks=17596701_93711655_0_2_0__57918&from_sustainable_property_sr=1&from=searchresults
572,Hotel Paix Republique,"République - 10º distrito, París",1.5,8.3,9.3,435.0,https://www.booking.com/hotel/fr/paix-republique.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=573&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=5739002_88550808_2_2_0&highlighted_blocks=5739002_88550808_2_2_0&matching_block_id=5739002_88550808_2_2_0&sr_pri_blocks=5739002_88550808_2_2_0__43534&from_sustainable_property_sr=1&from=searchresults
573,Ibis Styles Paris Gare de l'Est Magenta,"République - 10º distrito, París",2.1,7.7,,401.0,https://www.booking.com/hotel/fr/sibour.es.html?aid=304142&label=gen173nr-1FCAQoggI49gNIClgEaEaIAQGYAQq4ARfIAQzYAQHoAQH4AQOIAgGoAgO4AuHw1bgGwAIB0gIkNzRiZTg3YzQtZGZhNi00OTNlLWFlNjEtM2RjZjY4NWQ3MmZk2AIF4AIB&ucfs=1&arphpl=1&checkin=2025-02-13&checkout=2025-02-16&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=574&sr_order=popularity&srpvid=5dde98308f05027f&srepoch=1729460594&all_sr_blocks=186051910_96146722_2_1_0&highlighted_blocks=186051910_96146722_2_1_0&matching_block_id=186051910_96146722_2_1_0&sr_pri_blocks=186051910_96146722_2_1_0__40109&from_sustainable_property_sr=1&from=searchresults
